title,authors,released,publisher,label,serialization,volume,notification,entry link,img src
女同士とかありえないでしょと言い張る女の子を、百日間で徹底的に落とす百合のお話２,みかみてれん,2019-02-27,自主制作,,,２,,https://amzn.to/2NtmDv0,http://yurinavi.com/wp-content/uploads/2019/02/hyakunichiyuri-2.png
シンクロニシティユリジャムセッション,井上とさず / とーはに,2019-02-27,自主制作,,,1,True,https://amzn.to/2tGD2Do,http://yurinavi.com/wp-content/uploads/2019/02/shinkuronishiteli.jpg
お姉さんは女子小学生に興味があります。3 ,柚木 涼太,2019-02-28,竹書房,バンブー,,3,,https://amzn.to/2CzMc8U,http://yurinavi.com/wp-content/uploads/2019/02/onesyo-3.jpg
少女巡礼(2),にしお 栞,2019-02-28,講談社,サイコミ,,2,,https://amzn.to/2DXMhVS,http://yurinavi.com/wp-content/uploads/2019/02/syoujyo-jyunrei-2.jpg
ガレットmeets3[電子版],,2019-01-05,自主制作,,,3,,https://amzn.to/2BM8546,http://yurinavi.com/wp-content/uploads/2018/12/galette-meet-3.jpg
裏世界ピクニック(2),宮澤 伊織/水野 英多,2019-01-09,スクエニ,ガンガン,,2,,https://amzn.to/2C6M3cE,http://yurinavi.com/wp-content/uploads/2018/12/urasekai-comic-2.jpg
さよならローズガーデン(1),毒田ペパ子,2019-01-10,ＭＧ,ブレイド,,1,,https://amzn.to/2BV6z1f,http://yurinavi.com/wp-content/uploads/2018/12/sayonara-rose-1.jpg
リリウム・テラリウム,ED,2019-01-10,一迅社,,,1,True,https://amzn.to/2zLOmBI,http://yurinavi.com/wp-content/uploads/2018/12/ririumu-1.jpg
ふわふわ・ふたしか・夢みたい[電子版],袴田めら,2019-01-10,ガレット,ワークス,,1,True,https://amzn.to/2Le3KLx,http://yurinavi.com/wp-content/uploads/2018/12/huwahuwa-hutashika.jpg
ふわふわ・ふたしか・夢みたい[紙版],袴田めら,2019-01-10,ガレット,ワークス,,1,True,https://amzn.to/2QpbD6G,http://yurinavi.com/wp-content/uploads/2018/12/huwahuwa-hutashika.jpg
雨と君の向こう,百乃 モト / 桜家 ゆきの,2019-01-10,ガレット,ワークス,,1,True,https://amzn.to/2G9pVUe,http://yurinavi.com/wp-content/uploads/2018/12/ametokiminomukouni.jpg
私に天使が舞い降りた!5,椋木 ななつ,2019-01-11,一迅社,百合姫,,5,,https://amzn.to/2TOaMdQ,http://yurinavi.com/wp-content/uploads/2018/12/wataten-5.jpg
私に天使が舞い降りた!5 特装版,椋木 ななつ,2019-01-11,一迅社,百合姫,,5,,https://amzn.to/2Sf5Dd7,http://yurinavi.com/wp-content/uploads/2018/12/wataten-5-tokusou.jpg
付き合ってあげてもいいかな (1),たみふる,2019-01-11,小学館,さんデー,,1,,https://amzn.to/2ReF2ju,http://yurinavi.com/wp-content/uploads/2018/12/tsukiatte-agetemo-1.jpg
放課後(2),大島永遠/大島智,2019-01-11,自主制作,,,2,,https://amzn.to/2CbLfDc,http://yurinavi.com/wp-content/uploads/2019/01/houkago-2.jpg
あんハピ♪ (10),琴慈,2019-01-12,芳文社,きらら,,10,,https://amzn.to/2zGmHlu,http://yurinavi.com/wp-content/uploads/2018/12/anhapi-10.jpg
ハクメイとミコチ 7巻,樫木 祐人,2019-01-15,カドカワ,ハルタ,,7,,https://amzn.to/2FrhAKE,http://yurinavi.com/wp-content/uploads/2019/01/hakumeito-mikochi-7.jpg
きみが死ぬまで恋をしたい(1),あおの なち,2019-01-18,一迅社,百合姫,,1,,https://amzn.to/2RkqprI,http://yurinavi.com/wp-content/uploads/2019/01/kimiga-shinumade-1.jpg
Roid-ロイド-2-,しろし,2019-01-18,一迅社,百合姫,,2,,https://amzn.to/2SceXyq,http://yurinavi.com/wp-content/uploads/2019/01/roido-2.jpg
監獄街へようこそ!2,寝路,2019-01-18,一迅社,百合姫,,2,,https://amzn.to/2Rk1XH8,http://yurinavi.com/wp-content/uploads/2019/01/kankoso-2.jpg
凛としてカレンな花のように(1),ヒロアキ,2019-01-18,一迅社,百合姫,,1,,https://amzn.to/2RluBaD,http://yurinavi.com/wp-content/uploads/2019/01/rintoshite-1.jpg
たとえとどかぬ糸だとしても4,tMnR,2019-01-18,一迅社,百合姫,,4,,https://amzn.to/2RiIwhS,http://yurinavi.com/wp-content/uploads/2019/01/todoito-4.jpg
いとしこいし(1),竹宮ジン,2019-01-18,一迅社,百合姫,,1,,https://amzn.to/2ShD6nc,http://yurinavi.com/wp-content/uploads/2019/01/itoshikoishi-1.jpg
コミック百合姫2019年3月号,,2019-01-18,一迅社,百合姫,,,,https://amzn.to/2RgDvGs,http://yurinavi.com/wp-content/uploads/2019/01/yurihime201903.jpg
私がモテないのはどう考えてもお前らが悪い!(14),谷川ニコ,2019-01-22,スクエニ,ガンガン,,14,,https://amzn.to/2G3eGNf,http://yurinavi.com/wp-content/uploads/2019/01/watamote-14.png
普通の女子校生が【ろこどる】やってみた。 (7),小杉 光太郎,2019-01-22,一迅社,ぱれっと,,7,,https://amzn.to/2NDiIdu,http://yurinavi.com/wp-content/uploads/2019/01/rokodoru-7.png
普通の女子校生が【ろこどる】やってみた。 (7)特装版,小杉 光太郎,2019-01-22,,,,7,True,https://amzn.to/2yw31zr,http://yurinavi.com/wp-content/uploads/2019/01/rokodoru-7-tokusou.png
なもり百合姫表紙画集 truth【電子版】,なもり,2019-01-22,一迅社,百合姫,,1,True,https://amzn.to/2CBbAuU,http://yurinavi.com/wp-content/uploads/2019/01/namori-truth.jpg
須波優子と百合な人びと,綿桐 さや,2019-01-23,カドカワ,,,1,True,https://amzn.to/2QEv2zO,http://yurinavi.com/wp-content/uploads/2019/01/yurinahitobito.jpg
今どきの女子高生が何を考えてるかわからなくてつらい,ちさこ,2019-01-23,カドカワ,,,1,True,https://amzn.to/2KVsw2U,http://yurinavi.com/wp-content/uploads/2019/01/imadokino-jyoshikousei.jpg
このはな綺譚  (8),天乃 咲哉,2019-01-24,幻冬舎,バーズ,,8,,https://amzn.to/2BMhFEn,http://yurinavi.com/wp-content/uploads/2019/01/konohana-8.jpg
ムルシエラゴ(13),よしむらかな,2019-01-25,スクエニ,ガンガン,,13,,https://amzn.to/2zJllXi,http://yurinavi.com/wp-content/uploads/2019/01/murushi-13.jpg
MURCIÉLAGO -ムルシエラゴ- BYPRODUCT -アラーニァ-(2),よしむらかな/アラカワシン,2019-01-25,スクエニ,ガンガン,,2,,https://amzn.to/2GeLSl5,http://yurinavi.com/wp-content/uploads/2019/01/ara-nya-2.jpg
熱帯魚は雪に焦がれる4,萩埜 まこと,2019-01-25,カドカワ,電撃,,4,,https://amzn.to/2Ldjv5g,http://yurinavi.com/wp-content/uploads/2019/01/hanigare-4.jpg
新米姉妹のふたりごはん6,柊ゆたか,2019-01-25,カドカワ,電撃,,6,,https://amzn.to/2L9IYfY,http://yurinavi.com/wp-content/uploads/2019/01/shinmai-6.jpg
ふたつ屋根の下(2),ほなみ彩,2019-01-25,カドカワ,電撃,,2,,https://amzn.to/2QoiSff,http://yurinavi.com/wp-content/uploads/2019/01/futatsu-yanenoshitade-2.jpg
ゆゆ式 (10),三上 小又,2019-01-25,芳文社,きらら,,10,,https://amzn.to/2La4r8N,http://yurinavi.com/wp-content/uploads/2019/01/yuyushiki-10.jpg
メイドさんの下着は特別です。１巻,みらくるる,2019-01-25,芳文社,きらら,,１,,https://amzn.to/2RDbGMK,http://yurinavi.com/wp-content/uploads/2019/01/meidosanno-shitagiha-1.jpg
放課後-キスの種類- ,大島永遠 / 大島智,2019-01-25,自主制作,,,1,True,https://amzn.to/2CEYpt0,http://yurinavi.com/wp-content/uploads/2019/01/houkago-kiss.jpg
くま クマ 熊 ベアー11.5,くまなの / 029,2019-01-25,,,,11,True,https://amzn.to/2RFd5Cp,http://yurinavi.com/wp-content/uploads/2019/01/kumabea-11-5.png
ぺたがーる 4,ひみつ,2019-01-26,カドカワ,キューン,,4,,https://amzn.to/2FGlOOv,http://yurinavi.com/wp-content/uploads/2019/01/peta-4.jpg
少女巡礼(1),にしお 栞,2019-01-30,講談社,サイコミ,,1,,https://amzn.to/2RgbKkN,http://yurinavi.com/wp-content/uploads/2019/01/syojyo-jyunrei-1.jpg
なもり画集2 なもり展,なもり,2019-01-31,一迅社,,,2,,https://amzn.to/2CDfdR7,http://yurinavi.com/wp-content/uploads/2019/01/namoriten-2.jpeg
ガレットNo.8[電子版],,2018-12-01,自主制作,,,8,,https://amzn.to/2Seec8b,http://yurinavi.com/wp-content/uploads/2018/11/galette-8.jpg
私たちは恋を描けない (1),あかまる,2018-12-04,カドカワ,エース,,1,,https://amzn.to/2PaqEJ0,http://yurinavi.com/wp-content/uploads/2018/11/koiwokakenai-1.jpg
さわらせてっ！あみかさん (4),トフ子,2018-12-06,芳文社,,,4,,https://amzn.to/2Pbjlkd,http://yurinavi.com/wp-content/uploads/2018/11/amikasan-4.jpg
ガレットmeets1[紙版],,2018-12-06,自主制作,,,1,,https://amzn.to/2RlLgLm,http://yurinavi.com/wp-content/uploads/2018/08/galette-meets-1.jpg
ガレットmeets2[紙版],,2018-12-06,自主制作,,,2,,https://amzn.to/2Q4lkaI,http://yurinavi.com/wp-content/uploads/2018/09/galettemeet-2.jpg
剣士を目指して入学したのに魔法適性9999なんですけど!? 2,iimAn&惟丞 / 年中麦茶太郎  / りいちゅ,2018-12-07,芳文社,,,9999,,https://amzn.to/2PbPacB,http://yurinavi.com/wp-content/uploads/2018/11/kenshiwomezashite-comic-2.jpg
将来的に死んでくれ(5),長門 知大,2018-12-07,講談社,マガジン,,5,,https://amzn.to/2FOHybK,http://yurinavi.com/wp-content/uploads/2018/11/syouraitekini-5.jpg
サンストーン vol.5,ステファン・セジク/上田 香子,2018-12-10,誠文堂,新光社,,5,,https://amzn.to/2yshrS4,http://yurinavi.com/wp-content/uploads/2018/10/sanstone-5.jpg
椿様は咲き誇れない(2),げしゅまろ,2018-12-10,カドカワ,エース,,2,,https://amzn.to/2D4lnvc,http://yurinavi.com/wp-content/uploads/2018/12/tsubakisama-2.jpg
スーパーカブ(2),蟹丹,2018-12-10,カドカワ,エース,,2,,https://amzn.to/2rnrjIM,http://yurinavi.com/wp-content/uploads/2018/12/super-cub-2.jpg
Still Sick 1,灯,2018-12-10,マッグ,ガーデン,,1,,https://amzn.to/2PbjPqx,http://yurinavi.com/wp-content/uploads/2018/11/still-sick-1.jpg
やがて君になる 佐伯沙弥香について,入間 人間 / 仲谷 鳰,2018-12-10,カドカワ,電撃文庫,,1,True,https://amzn.to/2L4G1gI,http://yurinavi.com/wp-content/uploads/2018/11/yagakimi-saeki.jpg
ライター×ライター 2,深見真 / コト,2018-12-12,芳文社,きらら,,2,,https://amzn.to/2D3emLe,http://yurinavi.com/wp-content/uploads/2018/12/raita-raita-2.jpg
わるいおんなのこ(2),佐久間 結衣,2018-12-12,講談社,ﾓｰﾆﾝｸﾞ,,2,,https://amzn.to/2TRggok,http://yurinavi.com/wp-content/uploads/2018/12/waruionnanoko-2.jpg
サトコとナダ 4,ユペチカ / 西森 マリー,2018-12-12,星海社,,,4,,https://amzn.to/2FMFzVB,http://yurinavi.com/wp-content/uploads/2018/12/satokotonada-4.jpg
推しが武道館いってくれたら死ぬ(5),平尾アウリ,2018-12-13,徳間書店,リュウ,,5,,https://amzn.to/2Pg0qVB,http://yurinavi.com/wp-content/uploads/2018/11/oshi-budou-5.jpg
魔王の娘だと疑われてタイヘンです! LV.2 今度は聖王の娘だと疑われました!,姫ノ木あく,2018-12-14,GA文庫,,,2,,https://amzn.to/2zASZ0k,http://yurinavi.com/wp-content/uploads/2018/12/maounomusumedato-2.jpg
2DK、Gペン、目覚まし時計。 (8),大沢 やよい,2018-12-18,一迅社,百合姫,,8,,https://amzn.to/2D3cfXO,http://yurinavi.com/wp-content/uploads/2018/12/2dk-8.jpg
2DK、Gペン、目覚まし時計。『Monthly ヒモチベーション』,大沢 やよい,2018-12-18,一迅社,百合姫,,2,,https://amzn.to/2BtsACO,http://yurinavi.com/wp-content/uploads/2018/12/2dk-9-Monthly.jpg
行進子犬に恋文を(2),玉崎 たま,2018-12-18,一迅社,百合姫,,2,,https://amzn.to/2Pgl3kB,http://yurinavi.com/wp-content/uploads/2018/12/kokokoi-2.jpg
グッバイ・ディストピア2,ひそな,2018-12-18,一迅社,百合姫,,2,,https://amzn.to/2Pe63Ub,http://yurinavi.com/wp-content/uploads/2018/12/good-bye-2.jpg
羽山先生と寺野先生は付き合っている(1),黄井ぴかち,2018-12-18,一迅社,百合姫,,1,,https://amzn.to/2SRTNHh,http://yurinavi.com/wp-content/uploads/2018/12/hanetera-1.jpg
コミック百合姫2019年2月号,雑誌,2018-12-18,一迅社,百合姫,,,,https://amzn.to/2RGFPGO,http://yurinavi.com/wp-content/uploads/2018/12/yurihime-201902.jpg
サエイズム(5),内水融,2018-12-20,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,5,,https://amzn.to/2P9B8Z7,http://yurinavi.com/wp-content/uploads/2018/12/saeizumu-5.jpg
できそこないの姫君たち 1,アジイチ,2018-12-21,竹書房,バンブー,,1,,https://amzn.to/2JJcMPY,http://yurinavi.com/wp-content/uploads/2018/12/dekihime-1.jpg
「お前ごときが魔王に勝てると思うな」と勇者パーティを追放されたので、王都で気ままに暮らしたい 2,kiki / キンタ,2018-12-21,GC,ノベルズ,,2,,https://amzn.to/2QtgRu3,http://yurinavi.com/wp-content/uploads/2018/12/omaegotokiga-2.jpg
ガヴリールドロップアウト(7),うかみ,2018-12-22,カドカワ,電撃,,7,,https://amzn.to/2G3a3mm,http://yurinavi.com/wp-content/uploads/2018/12/gavuri-ru-7.jpg
セイキマツブルー,ヒロタ シンタロウ,2018-12-25,ﾜﾆﾌﾞｯｸｽ,ガム,,1,True,https://amzn.to/2SMXxcV,http://yurinavi.com/wp-content/uploads/2018/12/seikimatsu-blue.jpg
魔法少女特殊戦あすか(9),深見 真 / 刻夜 セイゴ / 田村尚也,2018-12-25,スクエニ,ガンガン,,9,,https://amzn.to/2SMs76l,http://yurinavi.com/wp-content/uploads/2018/12/asuka-9.jpg
やがて君になる 公式コミックアンソロジー,アンソロジー,2018-12-25,カドカワ,電撃,,1,True,https://amzn.to/2Q4RmmH,http://yurinavi.com/wp-content/uploads/2018/12/yagakimi-ansoro.jpg
エクレアSpecial 好きなのは女の子 北尾タキ百合作品傑作選,北尾 タキ,2018-12-25,カドカワ,,,1,True,https://amzn.to/2JWFaxX,http://yurinavi.com/wp-content/uploads/2018/12/ekurea-sp.jpg
SFマガジン 2019年 02 月号,百合特集収録,2018-12-25,早川書房,,,,,https://amzn.to/2QLYcND,http://yurinavi.com/wp-content/uploads/2018/12/sf-tokusyu.jpg
ステラのまほう 7,くろば・U,2018-12-26,芳文社,きらら,,7,,https://amzn.to/2D2yXPE,http://yurinavi.com/wp-content/uploads/2018/12/sutera-7.jpg
精霊さまの難儀な日常1巻,琴慈,2018-12-26,芳文社,きらら,,1,,https://amzn.to/2RekjsW,http://yurinavi.com/wp-content/uploads/2018/12/seireisama-1.jpg
先パイがお呼びです！1巻,むっしゅ,2018-12-26,芳文社,きらら,,1,,https://amzn.to/2Rlvy2H,http://yurinavi.com/wp-content/uploads/2018/12/senpaiga-oyobi-1.jpg
佐藤さんはPJK (1),わらびもちきなこ,2018-12-26,芳文社,きらら,,1,,https://amzn.to/2FZmfof,http://yurinavi.com/wp-content/uploads/2018/12/pjk-1.jpg
放課後すとりっぷ (1),若鶏にこみ,2018-12-26,芳文社,きらら,,1,,https://amzn.to/2zvSFRj,http://yurinavi.com/wp-content/uploads/2018/12/houkago-1.jpg
サキュバスじゃないモン！ ２,ほりとも,2018-12-26,キルタイム,アンリアル,,２,,https://amzn.to/2JKCt2M,http://yurinavi.com/wp-content/uploads/2018/12/sakyubasu-2.jpg
ピヨ子と魔界町の姫さま (2),渡会 けいじ,2018-12-26,カドカワ,エース,,2,,https://amzn.to/2KGsD2n,http://yurinavi.com/wp-content/uploads/2018/12/piyoko-2.jpg
ひなこのーと 5,三月,2018-12-27,カドカワ,キューン,,5,,https://amzn.to/2SOmowX,http://yurinavi.com/wp-content/uploads/2018/12/hinako-5.jpg
今日も女の子を攻略した。 4,むく,2018-12-27,カドカワ,キューン,,4,,https://amzn.to/2PdZgtI,http://yurinavi.com/wp-content/uploads/2018/12/kouryaku-4.jpg
RELEASE THE SPYCE ないしょのミッション ２,美月 めいあ,2018-12-27,カドカワ,電撃,,２,,https://amzn.to/2RhVksc,http://yurinavi.com/wp-content/uploads/2018/12/ririsupa-2.jpg
おやすみシェヘラザード (2),篠房 六郎,2018-12-27,小学館,ビッグ,,2,,https://amzn.to/2D2MyGR,http://yurinavi.com/wp-content/uploads/2018/12/oyasumi-2.jpg
麻衣の虫ぐらし 2,雨がっぱ少女群,2018-12-27,竹書房,バンブー,,2,,https://amzn.to/2PbOnZb,http://yurinavi.com/wp-content/uploads/2018/12/mainomushi-2.jpg
麻衣の虫ぐらし 来夏と美津羽の特別編【電子書籍限定版】,雨がっぱ少女群,2018-12-27,竹書房,バンブー,,1,True,https://amzn.to/2BGWZh3,http://yurinavi.com/wp-content/uploads/2018/12/mainomushi-denshi.jpg
森田さんは無口 16,佐野 妙,2018-12-27,竹書房,バンブー,,16,,https://amzn.to/2SMrXvL,http://yurinavi.com/wp-content/uploads/2018/12/moritasan-16.jpg
放課後(1),大島永遠 / 大島智,2018-12-28,自主制作,,,1,,https://amzn.to/2BJ0Mub,http://yurinavi.com/wp-content/uploads/2018/12/houkago-1-1.jpg
ガレットmeets3[紙版],,2018-12-29,自主制作,,,3,,https://amzn.to/2RkaV7c,http://yurinavi.com/wp-content/uploads/2018/12/galette-meet-3.jpg
先パイがお呼びです！1巻[電子版],むっしゅ,2018-12-29,芳文社,きらら,,1,,https://amzn.to/2RjQMRV,http://yurinavi.com/wp-content/uploads/2018/12/senpaiga-oyobi-1.jpg
雨と君の向こう[電子版],百乃 モト / 桜家 ゆきの,2018-12-30,ガレット,ワークス,,1,True,https://amzn.to/2ETFOfv,http://yurinavi.com/wp-content/uploads/2018/12/ametokiminomukouni.jpg
ピリアーとエロスのあいだ①,寄田みゆき,2018-12-30,自主制作,,,1,True,https://amzn.to/2AiAsHo,http://yurinavi.com/wp-content/uploads/2018/12/piria-to-erosu-1.jpg
剣姫、咲く (4),山高 守人,2018-11-02,カドカワ,エース,,4,,https://amzn.to/2CbKBaD,http://yurinavi.com/wp-content/uploads/2018/11/kenki-4.jpg
アクタージュ act-age 4,マツキタツヤ / 宇佐崎しろ,2018-11-02,集英社,ジャンプ,,4,,https://amzn.to/2P0kkUi,http://yurinavi.com/wp-content/uploads/2018/11/act-age-4.jpg
羣青 上[電子版],中村珍,2018-11-03,小学館,IKKI,,1,True,https://amzn.to/2CWbb7U,http://yurinavi.com/wp-content/uploads/2018/11/gunjyo-1.jpg
羣青 中[電子版],中村珍,2018-11-03,小学館,IKKI,,1,True,https://amzn.to/2P4cVn0,http://yurinavi.com/wp-content/uploads/2018/11/gunjyo-2.jpg
羣青 下[電子版],中村珍,2018-11-03,小学館,IKKI,,1,True,https://amzn.to/2P8aO1q,http://yurinavi.com/wp-content/uploads/2018/11/gunjyo-3.jpg
ご注文はうさぎですか? 7,Koi,2018-11-07,芳文社,きらら,,7,,https://amzn.to/2xNGLS2,http://yurinavi.com/wp-content/uploads/2018/11/gochiusa-7.jpg
違国日記(3),ヤマシタトモコ,2018-11-08,祥伝社,フィール,,3,,https://amzn.to/2A55Qt5,http://yurinavi.com/wp-content/uploads/2018/11/ikokunikki-3.jpg
百合の蕾が咲く頃に[アダルト/電子版],syou,2018-11-08,文苑堂,バベル,,1,True,https://amzn.to/2JHtDT3,http://yurinavi.com/wp-content/uploads/2018/09/yurinotsubomigasakukoroni.jpg
吸血鬼の食卓1[電子版],吉田了,2018-11-09,コミック,ジンガイ,,1,,https://amzn.to/2QqkjWh,http://yurinavi.com/wp-content/uploads/2018/11/kyuuketsukino-syokutaku.jpg
白雪姫と黒タイツ(4),御影石材,2018-11-09,eBook,みんコミ,,4,,https://amzn.to/2SZ7UKy,http://yurinavi.com/wp-content/uploads/2018/11/sirayukihimeto-kurotaitsu-4.jpg
紅殻のパンドラ (14),六道 神士/士郎 正宗,2018-11-10,カドカワ,エース,,14,,https://amzn.to/2ytZMIA,http://yurinavi.com/wp-content/uploads/2018/11/pandora-14.jpg
ワインガールズ 2,真田一輝,2018-11-10,マイクロ,マガジン,,2,,https://amzn.to/2NBVdBO,http://yurinavi.com/wp-content/uploads/2018/11/waingirls-2.jpg
やがて君になる 佐伯沙弥香について,入間 人間 / 仲谷 鳰,2018-11-10,電撃文庫,,,1,True,https://amzn.to/2QneXuV,http://yurinavi.com/wp-content/uploads/2018/11/yagakimi-saeki.jpg
うちのメイドがウザすぎる！(4),中村カンコ,2018-11-12,双葉社,ｱｸｼｮﾝ,,4,,https://amzn.to/2NDzLkG,http://yurinavi.com/wp-content/uploads/2018/10/uzameido-4.jpg
うちのメイドがウザすぎる！公式アンソロジー,アンソロジー,2018-11-12,双葉社,ｱｸｼｮﾝ,,1,True,https://amzn.to/2N2F4Vx,http://yurinavi.com/wp-content/uploads/2018/11/uzameido-ansoro.jpg
